longitude,latitude,avg_days_per_year
-66.283,-30.367,32.368143652459615
134.667,34.833,62.96954002007849
-53.688,-29.711,68.6698001277722
36.017,66.333,0.0
32.95,55.85,0.03333485443095738
13.767,51.133,0.1333394177238295
-6.752,34.051,7.133658848224879
116.051,5.937,362.5165419366615
146.95,-36.067,1.7334124304097838
-94.052,45.544,11.033836816646893
-86.745,33.565,67.00305740622433
24.7,43.15,6.533631468467647
111.617,26.233,97.07109610294789
69.717,29.883,46.635461348909374
0.202,47.949,0.7333667974810624
9.517,39.1,64.3696039061787
-73.094,-41.439,0.0
17.239,46.736,1.2000547595144657
15.883,39.583,22.601031304189103
-110.11,42.578,0.0
-98.371,19.158,0.0
29.127,53.217,0.10000456329287215
34.917,64.567,0.0
-103.7,58.183,0.0
-95.651,38.941,53.50244136168659
-8.417,43.367,0.03333485443095738
-135.067,60.71,0.0
69.479,42.364,0.5000228164643608
38.017,59.267,0.23334398101670167
124.55,61.917,0.700031943050105
49.271,32.002,13.133932645797207
75.45,53.35,0.03333485443095738
55.517,39.25,16.134069544583372
112.183,30.333,82.73710869763622
-96.263,15.775,298.61362599251623
-162.761,66.07,0.0
17.967,50.617,0.3666833987405312
-116.97,32.541,4.700214474764991
-6.083,4.95,308.81409144838915
-88.481,47.166,2.5001140823218035
35.8,34.45,71.93661586200602
-2.602,49.435,0.03333485443095738
5.333,47.85,0.10000456329287215
143.217,42.917,7.4003376836725385
92.417,53.3,0.5666925253262755
34.4,55.167,0.1333394177238295
-101.883,37.0,4.466870493748289
-107.76,37.14,0.0
-119.515,47.308,0.7333667974810624
139.867,73.336,0.0
131.383,44.4,5.866934379848499
40.167,49.383,0.0
-81.964,33.365,87.67066715341791
-78.488,-0.141,0.0
51.167,50.2,1.133385050652551
-4.445,48.282,0.10000456329287215
125.367,58.617,0.0
7.933,47.0,0.0
30.676,46.427,4.700214474764991
-65.739,47.63,1.3667290316692526
71.867,39.283,0.0
-69.383,19.05,285.2463493657023
-97.783,36.383,63.86958108971434
82.033,19.083,164.8075203066533
121.917,48.767,0.2000091265857443
-96.007,45.228,15.90072556356667
133.5,45.1,7.200328557086794
65.55,53.317,0.43335310760244594
24.883,43.75,6.133613215296158
25.517,46.7,0.10000456329287215
118.1,39.65,32.70149219676919
64.367,38.467,9.30042438623711
-95.485,37.671,61.236127589668705
9.4,64.167,0.0
-81.683,24.583,204.80934562380216
-60.983,45.35,0.2000091265857443
112.7,38.75,2.8334626266313774
149.965,-16.288,189.10862918682122
27.146,35.421,23.167723829515378
90.533,45.367,0.0
145.5,-42.983,0.03333485443095738
119.067,50.333,0.46668796203340335
13.472,45.828,13.567285753399654
77.867,60.433,0.3666833987405312
117.802,-34.941,0.23334398101670167
109.533,31.017,62.63619147576892
107.733,53.317,0.03333485443095738
35.033,68.0,0.0
137.05,48.6,0.03333485443095738
-131.65,54.15,0.0
11.283,56.017,0.0
-46.288,-23.925,105.93816738158256
12.218,65.461,0.0
18.602,-33.965,0.4000182531714886
-86.688,36.111,47.43549785525235
12.741,41.99,18.800857899059963
-84.72,44.908,0.0
-79.921,40.355,9.367094095099024
30.083,40.735,14.0006388610021
-85.367,12.1,289.17986218855526
130.017,-20.183,37.00168841836269
-77.783,48.053,0.6666970886191476
96.834,-12.188,185.34179063612302
42.633,42.267,20.767614310486447
-84.069,37.09,23.601076937117824
-101.1,53.967,0.46668796203340335
-94.491,36.191,48.635552614766816
16.912,58.789,0.03333485443095738
33.017,50.0,0.46668796203340335
3.215,36.691,39.5018025006845
51.917,47.117,4.566875057041161
104.117,1.117,258.8118098019531
-110.073,53.309,0.10000456329287215
-49.054,-22.345,73.90337227343251
104.532,0.923,341.1155653919869
117.683,-29.267,9.067080405220407
95.583,51.483,0.03333485443095738
-119.768,39.508,0.0
-109.15,62.7,0.0
-98.9,48.117,3.533494569681482
-84.467,46.25,1.40006388610021
-6.331,58.216,0.0
-14.833,65.75,0.0
123.017,24.467,166.07424477502965
14.744,47.203,0.03333485443095738
77.206,28.585,153.20699096468013
-37.15,65.583,0.0
-84.672,39.044,29.167997627087708
-124.059,69.361,0.0
-38.533,-3.776,293.11337501140827
-150.097,62.32,0.0
72.35,34.817,50.66897873505522
136.067,-16.433,123.13895226795657
118.862,31.742,77.10351829880442
130.4,42.317,8.700397006479877
-115.067,51.083,0.0
43.783,40.95,0.8667062152048919
-83.274,30.776,110.40503787533085
139.829,34.987,66.03634662772657
9.283,62.117,0.0
42.783,62.817,0.0
131.05,-12.617,67.7364242037054
-99.262,18.835,3.400155151957653
-67.38,9.907,114.33855069818381
-111.666,35.144,0.0
142.718,46.889,0.8667062152048919
147.067,-42.983,0.6333622341881903
34.267,61.817,0.1666742721547869
138.9,-35.283,0.3666833987405312
52.567,50.25,1.1667199050835082
-121.139,44.256,0.0
-0.006,43.179,3.500159715250525
-76.44,38.9,23.067719266222507
11.205,43.81,10.933832253354021
13.933,50.55,0.1333394177238295
-80.945,8.086,304.1138769736242
112.783,28.117,90.60413434334215
14.25,40.55,41.46855891211098
26.912,37.69,31.234758601807066
-100.186,20.617,0.06666970886191476
-58.447,-51.823,0.0
-102.35,55.533,0.0
-57.03,5.95,99.60454503970065
134.583,-30.717,5.300241854522223
143.133,51.917,0.1666742721547869
103.067,16.25,203.14260290225428
57.767,41.033,13.633955462261568
-86.394,31.309,87.73733686227982
-86.01,31.857,83.43714064068632
150.833,-32.033,4.933558455781692
20.967,52.166,0.5666925253262755
141.683,45.417,0.966710778497764
0.317,50.9,0.266678835447659
-65.714,66.145,0.0
121.233,25.078,153.40700009126587
82.95,41.717,0.23334398101670167
94.4,49.65,0.1333394177238295
14.533,50.117,0.30001368987861643
-99.083,29.983,39.20178881080588
119.933,47.167,0.03333485443095738
-73.127,41.164,16.53408779775486
21.083,55.733,0.6333622341881903
-102.55,36.017,0.3666833987405312
16.033,49.733,0.03333485443095738
14.0,48.567,0.06666970886191476
-3.026,56.452,0.0
125.145,24.827,167.17429497125127
9.222,48.69,0.10000456329287215
-11.161,28.448,3.500159715250525
-60.05,-3.039,347.08250433512825
8.7,36.133,0.5000228164643608
-171.783,-13.8,306.64732591037694
99.617,7.509,356.1162498859177
-60.48,-31.795,29.50134617139728
-121.567,39.1,5.533585835538925
-5.95,6.133,302.8471525052478
115.983,29.583,10.033791183718172
-79.303,44.975,1.8667518481336134
-101.283,21.0,19.934242949712512
-85.241,42.312,11.633864196404126
-77.466,25.039,217.30991603541116
1.283,52.676,0.06666970886191476
100.217,26.833,0.0
-97.047,32.699,48.36887377931916
-98.493,33.979,72.5033083873323
-0.19,51.148,0.03333485443095738
15.9,47.783,0.1666742721547869
-100.466,32.473,8.63372729761796
-76.788,17.936,300.31370356849504
4.342,51.449,0.43335310760244594
124.333,40.05,24.234439171306015
11.933,78.917,0.0
-60.833,11.15,101.50463174226522
128.717,37.683,1.9000867025645707
29.733,45.167,14.067308569864014
73.049,26.251,139.63970521128047
163.233,57.65,0.0
133.017,43.15,5.766929816555627
150.7,60.6,0.0
12.194,45.648,19.134206443369536
-118.885,55.18,0.06666970886191476
-2.911,43.301,4.4002007848863744
-92.804,46.419,3.166811170940951
121.336,31.198,83.83715889385782
-81.711,12.584,325.58152322716074
129.333,50.783,1.766747284840741
123.667,-17.367,169.8744181801588
36.75,-1.3,0.0
-51.75,64.167,0.0
140.017,-66.667,0.0
79.886,6.822,212.0430090353199
127.033,36.967,53.50244136168659
-69.95,58.667,0.0
130.2,32.033,80.90369170393356
38.767,37.133,17.734142557269326
117.15,-20.75,123.67230993885188
8.567,55.183,0.03333485443095738
-5.709,50.064,0.0
54.091,17.039,191.44206899698824
41.8,53.45,0.03333485443095738
-122.25,37.517,0.3666833987405312
136.25,35.283,55.03584466551064
103.083,38.633,0.1666742721547869
-65.146,-31.945,14.333987405311673
1.5,6.583,205.57604727571416
-81.463,41.037,8.1337044811536
121.883,28.45,90.80414346992791
51.85,-46.433,0.0
176.867,-39.467,0.06666970886191476
135.8,65.3,0.0
146.067,-34.25,3.0334717532171216
104.389,52.268,0.10000456329287215
92.167,52.05,0.03333485443095738
-176.457,-43.81,0.0
-0.267,35.817,28.301291411882815
149.1,-35.417,0.10000456329287215
-16.35,33.073,0.5666925253262755
142.167,50.9,0.0
115.883,-32.1,2.9334671899242495
140.75,42.9,4.866888746919778
29.033,70.867,0.0
126.533,33.517,52.20238203887926
-83.653,32.689,83.10379209637675
1.517,48.467,0.3333485443095738
9.217,60.983,0.0
8.683,47.217,0.1333394177238295
26.583,48.2,0.7333667974810624
40.102,-3.229,212.07634388975086
-87.483,36.667,63.63623710869764
9.378,51.408,0.1333394177238295
18.417,64.083,0.0
95.783,49.65,0.0
134.567,34.067,70.40321255818199
140.3,49.0,0.10000456329287215
-109.467,49.9,0.30001368987861643
-69.681,11.415,250.21141735876608
21.133,45.383,2.2334352468741443
132.9,-12.667,202.7425846490828
130.9,57.767,1.0333804873596788
115.683,-32.233,1.4333987405311674
134.267,46.8,5.3335767089531805
96.117,4.25,355.84957105047005
13.337,59.445,0.0
13.333,50.383,0.533357670895318
94.9,36.417,0.0
8.911,46.004,3.766838550698184
1.1,49.933,0.2000091265857443
106.667,35.55,0.4000182531714886
-1.667,53.6,0.0
-110.722,35.028,0.0
-93.577,69.547,0.0
100.607,13.913,312.4142557269326
-106.953,47.329,0.30001368987861643
-118.0,45.283,0.0
-57.617,47.617,0.0
32.553,15.589,73.53668887469198
-68.417,-33.083,7.3336679748106235
118.15,30.133,0.03333485443095738
-56.265,-34.789,12.400565848316145
-66.433,45.833,2.533448936752761
-1.683,51.867,0.0
-83.781,15.261,232.24393082048007
14.133,47.533,0.10000456329287215
-80.099,26.685,165.1075339965319
-2.483,41.783,0.0
21.077,64.625,0.0
10.35,59.233,0.0
127.25,40.367,0.7333667974810624
92.267,57.633,0.10000456329287215
26.65,44.717,2.966802044355207
139.767,35.683,53.26909738066989
21.338,45.81,3.833508259560099
12.717,55.533,0.0
110.039,25.218,116.40531167290317
140.9,38.267,28.934653646071006
48.283,33.433,0.6000273797572329
169.0,-43.867,0.0
-151.034,60.476,0.0
15.583,54.183,0.30001368987861643
140.317,35.15,54.13580359587478
107.4,40.767,1.0000456329287215
37.279,31.412,2.4001095190289314
-87.117,15.167,71.90328100757507
81.333,43.95,0.266678835447659
20.933,66.75,0.0
-120.133,39.32,0.0
116.85,35.567,55.03584466551064
11.072,42.76,30.868075203066535
104.6,28.8,63.50289769097381
77.044,11.031,165.87423564844391
-0.85,60.75,0.0
110.083,34.483,0.03333485443095738
-51.13,-23.334,88.63737793191568
-80.567,28.483,77.80355024185452
13.217,47.4,0.03333485443095738
60.767,66.433,0.0
151.617,-25.617,25.467828785251438
-56.508,-30.401,40.70185726019896
-65.45,47.0,2.133430683581272
-76.851,40.217,24.467783152322717
27.54,53.864,0.2000091265857443
26.233,59.133,0.1333394177238295
30.451,50.402,0.9000410696358493
-100.05,51.1,2.633453500045633
-5.733,41.517,0.0
49.279,55.606,0.5666925253262755
-2.37,36.844,34.00155151957653
-0.533,35.533,29.26800219038058
17.919,59.652,0.0
-92.215,38.817,48.20219950716437
13.883,46.617,0.5000228164643608
166.573,-20.641,125.97241489458794
54.35,60.283,0.03333485443095738
-81.81,28.821,112.13845030574063
-3.95,52.35,0.03333485443095738
60.783,58.867,0.266678835447659
29.983,-26.5,0.0
-110.867,53.333,0.03333485443095738
-4.833,13.333,177.20808615496944
-104.632,40.436,0.0
142.233,-38.4,0.6666970886191476
159.967,-9.417,306.54732134708405
-87.167,37.733,37.23503239937939
62.1,63.65,0.30001368987861643
-97.6,52.817,0.1333394177238295
-66.991,10.603,346.5491466642329
34.25,26.133,94.1709637674546
115.4,-33.683,0.8000365063429772
-82.033,36.683,12.933923519211463
-79.206,37.321,27.00123208907548
10.317,46.983,0.0
17.017,58.25,0.03333485443095738
101.383,48.533,0.10000456329287215
-115.163,36.072,5.066897873505522
101.967,30.05,0.0
128.033,35.167,43.201971342520764
-96.812,46.924,11.100506525508807
141.692,42.775,6.000273797572328
19.1,42.1,39.135119101943964
74.534,62.19,0.1333394177238295
-154.317,60.2,0.10000456329287215
-78.782,35.892,59.63605457698275
59.217,35.267,0.03333485443095738
115.5,40.417,6.86698001277722
-122.468,41.774,0.10000456329287215
149.9,-37.567,0.06666970886191476
4.667,36.067,0.700031943050105
132.25,-2.883,323.81477594232
112.667,32.15,66.90305284293146
-79.4,40.267,12.900588664780507
-9.34,38.831,0.10000456329287215
8.984,13.779,124.97236926165922
114.55,48.083,0.1333394177238295
-1.646,42.77,1.1000501962215936
23.504,39.177,21.600985671260382
110.467,51.35,0.0
9.367,41.6,6.766975449484348
-81.391,31.153,119.0387651729488
8.15,56.0,0.10000456329287215
147.883,70.617,0.0
43.637,43.513,2.100095829150315
-3.218,47.3,0.03333485443095738
18.54,69.056,0.0
19.983,49.233,0.0
23.817,45.183,1.4333987405311674
19.15,45.767,0.6333622341881903
8.553,55.526,0.03333485443095738
39.705,24.553,4.700214474764991
-94.714,32.391,101.87131514100575
94.75,58.183,0.06666970886191476
135.167,34.233,62.569521766907
-84.456,42.264,12.833918955918591
131.4,31.583,87.3706534635393
-115.144,67.817,0.0
-79.25,56.533,0.0
-56.433,-25.767,106.30485078032308
-63.902,-8.709,322.248037784065
100.783,22.0,136.27288491375376
-73.667,45.167,6.166948069727115
-56.517,-32.8,16.2674089623072
25.667,49.533,0.23334398101670167
-53.967,67.783,0.0
135.5,61.867,0.30001368987861643
99.9,19.193,223.14351556082872
-107.2,41.8,0.0
-111.965,40.771,0.0
90.517,56.283,0.03333485443095738
116.567,37.333,46.46878707675459
136.033,53.05,1.500068449393082
106.801,26.539,7.500342246965411
-99.766,30.51,25.667837911837182
114.017,22.2,116.43864652733413
120.374,36.266,46.0687688235831
65.683,40.55,2.4001095190289314
18.167,68.417,0.0
18.85,46.583,2.2334352468741443
-88.708,41.932,14.800675367345077
-72.565,44.205,2.133430683581272
87.117,52.25,0.3666833987405312
-71.873,42.271,4.700214474764991
-101.47,26.956,130.67262936935293
137.67,-33.97,1.933421556995528
139.489,-20.664,48.66888746919778
136.85,62.783,0.03333485443095738
126.967,37.567,29.8013598612759
-110.344,31.588,0.0
28.767,55.467,0.1333394177238295
102.75,17.867,243.7777904535913
130.7,32.817,74.77007848863741
-123.117,48.767,0.06666970886191476
102.883,11.767,324.614812448663
7.623,44.547,2.80012777220042
-3.84,35.177,17.93415168385507
-65.983,58.717,0.0
28.367,37.217,2.000091265857443
98.083,46.833,0.0
6.309,35.752,0.9000410696358493
25.6,59.983,0.0
18.2,50.05,0.533357670895318
-3.467,48.833,0.0
-135.367,57.047,0.0
97.45,58.383,0.03333485443095738
124.206,13.576,320.0812722460528
-88.751,32.335,96.43773386875971
10.133,56.083,0.0
-7.483,39.833,0.0
48.333,54.317,0.3666833987405312
104.3,77.717,0.0
15.034,12.134,181.50828237656293
-85.206,40.972,21.600985671260382
115.65,24.95,116.00529341973169
-77.183,38.717,46.0687688235831
-100.758,46.782,9.233754677375194
144.283,44.017,3.400155151957653
70.2,39.45,0.0
-2.956,35.28,38.30174774117003
-96.836,32.838,97.40444464725746
11.855,50.289,0.0
93.233,52.8,0.0
-80.414,22.15,148.7734553253628
85.322,23.314,134.00611481244866
45.45,35.55,1.1000501962215936
41.686,27.438,0.5666925253262755
84.4,55.233,0.2000091265857443
7.467,46.3,0.0
139.394,35.514,42.701948526056405
-94.05,29.67,71.76994158985124
15.4,53.767,0.30001368987861643
4.924,43.523,5.3335767089531805
-68.363,18.567,271.7123984667336
167.8,-16.417,242.34439171306016
-10.567,15.117,119.93880624258466
138.333,46.533,0.3666833987405312
69.383,53.283,0.2000091265857443
-117.117,46.75,0.3666833987405312
118.533,27.917,93.03757871680205
145.755,-16.886,146.4066806607648
9.983,54.85,0.03333485443095738
9.883,46.533,0.0
105.833,56.05,0.30001368987861643
4.567,52.467,0.0
136.967,35.167,57.86930729214201
135.8,52.283,1.766747284840741
125.767,38.517,40.23516929816556
126.616,35.904,55.86921602628457
36.817,65.2,0.0
15.017,68.583,0.0
5.404,50.036,0.0
-113.521,53.573,0.10000456329287215
8.325,50.05,0.4000182531714886
13.3,41.633,18.0674911015789
101.117,30.983,0.0
-83.774,11.991,296.4801953089349
130.983,-25.2,5.300241854522223
-97.32,32.994,89.83743269143014
13.933,45.233,1.0000456329287215
138.298,34.813,67.60308478598157
37.347,45.002,15.934060417997628
-123.2,39.128,1.6000730126859544
41.883,65.383,0.0
10.246,-0.704,95.5043579446929
-56.106,-9.866,247.44462444099665
-45.862,-23.229,17.634137993976456
-107.475,24.765,190.40868850962855
-55.833,52.3,0.0
118.687,-8.54,322.44804691065076
100.183,15.15,201.44252532627544
119.42,-5.11,342.5156292780871
-1.864,38.949,3.4668248608195675
-117.28,33.128,0.3333485443095738
8.34,54.913,0.06666970886191476
-94.133,46.4,7.500342246965411
22.067,58.917,0.06666970886191476
33.35,67.55,0.0
107.983,39.1,0.06666970886191476
20.6,46.067,5.633590398831798
-75.407,43.234,6.000273797572328
-55.383,46.917,0.0
-88.063,30.615,122.50559003376837
-139.671,59.512,0.0
-111.967,41.117,0.03333485443095738
-66.117,18.467,0.0
17.867,65.567,0.0
14.65,41.567,1.2000547595144657
-1.25,44.433,1.40006388610021
53.45,56.833,0.1666742721547869
-119.842,34.424,0.03333485443095738
138.117,36.05,10.933832253354021
-64.683,32.367,83.73715433056493
39.15,45.033,13.200602354659123
11.583,64.467,0.0
9.85,46.817,0.0
120.206,22.95,193.24215113625993
-87.417,44.85,5.533585835538925
-113.75,52.45,0.2000091265857443
142.217,-10.567,232.3772702382039
109.1,21.483,174.60796750935475
25.35,43.667,3.43349000638861
153.717,67.45,0.0
61.7,69.75,0.0
-59.056,-27.45,98.7045039700648
-158.517,59.05,0.0
149.117,-33.383,0.10000456329287215
-82.517,27.85,159.04059049009766
130.917,45.3,5.500250981107968
-64.667,43.983,0.0
134.417,54.5,0.6666970886191476
26.033,57.783,0.30001368987861643
-3.017,34.983,20.334261202884
12.283,63.05,0.0
45.5,55.533,0.1666742721547869
14.833,46.767,1.5334033038240396
81.9,22.767,96.43773386875971
-73.482,41.372,13.667290316692526
144.902,-37.728,1.3333941772382951
69.086,61.028,0.43335310760244594
1.6,50.733,0.2000091265857443
18.567,51.217,0.06666970886191476
125.45,11.667,0.0
23.267,41.55,6.23361777858903
36.133,34.817,24.56778771561559
-97.6,35.388,67.30307109610295
61.805,25.068,183.07502053481792
24.367,57.867,0.1666742721547869
12.915,50.203,0.10000456329287215
18.99,63.408,0.0
-92.15,38.583,50.03561650086703
105.083,10.0,268.0455644793283
133.4,67.567,0.06666970886191476
82.7,71.883,0.0
-90.402,45.709,5.233572145660308
-91.773,45.419,8.967075841927535
156.483,51.483,0.0
138.717,-1.833,249.44471570685408
151.85,7.467,311.3808752395729
-97.683,31.083,94.77099114721183
-16.746,12.41,190.40868850962855
-5.117,38.517,1.7334124304097838
7.467,46.983,0.1666742721547869
22.1,47.35,2.6001186456146756
19.55,45.1,4.166856803869672
52.65,36.717,71.66993702655837
-59.083,-52.433,0.0
44.683,43.033,1.0333804873596788
8.617,41.917,4.933558455781692
15.183,45.8,2.266770101305102
-92.95,18.017,261.74527699187735
-92.401,42.554,26.4345395637492
60.633,41.567,9.600438076115726
-43.761,-21.267,2.133430683581272
25.236,39.917,8.600392443187005
22.45,68.45,0.0
-99.174,29.36,101.60463630555809
34.167,39.15,0.0
-61.683,56.55,0.0
26.317,55.05,0.06666970886191476
99.362,10.711,343.0489869489824
23.8,60.65,0.0
73.311,54.967,0.10000456329287215
-58.633,-62.233,0.0
-3.733,55.617,0.03333485443095738
31.233,59.35,0.0
73.817,15.483,303.1805010495574
-89.833,13.567,228.5437619786438
-121.726,42.147,0.10000456329287215
-87.638,45.127,5.500250981107968
19.033,67.85,0.0
4.1,51.983,0.266678835447659
-90.656,38.658,52.80240941863649
126.7,34.4,48.26886921602629
28.033,45.483,4.800219038057863
93.133,56.9,0.2000091265857443
-114.264,48.304,0.2000091265857443
-72.637,-38.767,0.03333485443095738
126.0,-2.083,349.18260016427854
147.267,-36.867,0.0
30.248,51.817,0.966710778497764
-82.399,36.48,14.63400109519029
-58.483,-34.583,11.033836816646893
117.6,-33.683,0.10000456329287215
136.567,49.45,5.133567582367436
116.467,42.183,0.0
-84.219,39.906,19.000867025645707
147.383,-19.617,90.87081317878982
147.517,-34.433,0.5666925253262755
-119.088,34.211,0.10000456329287215
85.359,27.697,31.001414620790364
66.967,52.817,0.23334398101670167
-89.093,42.193,22.467691886465275
100.15,50.433,0.0
35.85,33.817,0.7667016519120198
112.628,37.747,11.800538468558912
4.184,48.776,0.2000091265857443
121.65,14.75,340.28219403121295
113.306,52.026,1.1000501962215936
8.417,46.817,0.0
21.917,42.55,0.46668796203340335
-114.094,46.921,0.0
101.583,21.5,113.67185360956466
26.5,43.567,7.433672538103496
-96.917,19.55,3.066806607648079
28.633,46.3,0.3333485443095738
-67.076,-17.963,0.0
67.833,40.117,18.20083051930273
74.618,15.859,31.601442000547596
155.883,60.717,0.0
-101.269,48.252,5.633590398831798
-56.683,-63.317,0.0
36.476,26.199,199.50910376927993
-124.244,43.413,0.0
18.0,45.167,5.266907000091266
9.098,41.501,17.03411061421922
127.96,37.438,33.60153326640504
20.7,49.617,0.9000410696358493
134.817,35.533,55.56920233640595
-155.049,19.719,49.73560281098841
